stateCode,stateNameEnglish,localBodyCode,localBodyNameEnglish,localBodyTypeName,pincode
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110022
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110025
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110026
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110027
12,"Arunachal Pradesh",249699,Bomdila,"Town Panchayat",790101
12,"Arunachal Pradesh",299587,Chayangtajo,"Town Panchayat",790102
12,"Arunachal Pradesh",249704,Daporijo,"Town Panchayat",791122
12,"Arunachal Pradesh",276621,Itanagar,"Municipal Corporations",791111
12,"Arunachal Pradesh",299590,Kharsang,"Town Panchayat",792124
12,"Arunachal Pradesh",299583,Kimin,"Town Panchayat",791119
12,"Arunachal Pradesh",299583,Kimin,"Town Panchayat",791121
12,"Arunachal Pradesh",249707,Pasighat,"Town Panchayat",791103
12,"Arunachal Pradesh",299592,Ruksin,"Town Panchayat",791102
12,"Arunachal Pradesh",249698,Tawang,"Town Panchayat",790104
12,"Arunachal Pradesh",249709,Tezu,"Town Panchayat",792001
13,Nagaland,276219,"Bhandari Town Council","Town Panchayat",797099
13,Nagaland,249721,"Chumukedima Town Council","Town Panchayat",797103
13,Nagaland,276218,"Longkhim Town Council","Town Panchayat",798616
13,Nagaland,276221,"Mangkolemba Town Council","Town Panchayat",798604
13,Nagaland,249723,"Phek Town Council","Town Panchayat",797108
13,Nagaland,276224,"Pungro Town Council","Town Panchayat",798611
13,Nagaland,299084,"Tamlu Town Council","Town Panchayat",798625
13,Nagaland,276226,"Tening Town Council","Town Panchayat",797101
13,Nagaland,276228,"Tobu Town Council","Town Panchayat",798603
14,Manipur,276546,Heirok,Municipality,795148
14,Manipur,276500,Kakching,Municipality,795103
14,Manipur,276536,"Kakching Khunou",Municipality,795103
14,Manipur,276548,"Lilong (Imphal West)",Municipality,795130
14,Manipur,276509,"Shikhong Sekmai",Municipality,795136
14,Manipur,276550,"Thongkhong Laxmi",Municipality,795009
14,Manipur,276513,Yairipok,Municipality,795149
15,Mizoram,277318,"Aizawl Municipal Co-Operation","Municipal Corporations",796007
15,Mizoram,249763,Lengpui,"Notified Area Council",796421
15,Mizoram,249771,Saitual,"Notified Area Council",796261
15,Mizoram,249779,Tlabung,"Notified Area Council",796751
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799009
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799001
16,Tripura,261690,"Bishalgarh Municipal Council",Municipality,799102
16,Tripura,261690,"Bishalgarh Municipal Council",Municipality,799011
16,Tripura,249792,Jogendranagar,"Town Panchayat",799004
16,Tripura,249804,"Kailashahar Municipal Council",Municipality,799277
16,Tripura,249783,"Khowai Municipal Council",Municipality,799202
16,Tripura,249786,"Ranirbazar Municipal Council",Municipality,799045
17,Meghalaya,249811,Mairang,"Town Panchayat",793120
17,Meghalaya,249812,Nongpoh,"Town Panchayat",793102
18,Assam,301400,Baithalangso,"Town Panchayat",782450
18,Assam,249823,Basugaon,"Town Panchayat",783372
18,Assam,249898,Chabua,"Town Panchayat",786184
18,Assam,296999,"Kajalgaon Tc","Town Panchayat",783386
18,Assam,300487,"Kokrajhar Mb",Municipality,783370
18,Assam,277148,Langhin,"Town Panchayat",782441
18,Assam,300495,"Lanka Mb","Town Panchayat",782446
18,Assam,249915,Mariani,"Town Panchayat",785634
18,Assam,249866,Nagaon,Municipality,782001
18,Assam,249858,Nalbari,Municipality,781335
18,Assam,289553,Ramkrishnanagar,Municipality,788166
18,Assam,249876,Rangapara,"Town Panchayat",784505
18,Assam,249857,Tihu,"Town Panchayat",781371
18,Assam,249916,"Titabor Town","Town Panchayat",785630
18,Assam,249916,"Titabor Town","Town Panchayat",785632
18,Assam,249862,Udalguri,"Town Panchayat",784509
32,Kerala,252253,Adoor,Municipality,683104
32,Kerala,252253,Adoor,Municipality,691523
32,Kerala,252247,Alappuzha,Municipality,683104
32,Kerala,272915,Anthur,Municipality,682304
32,Kerala,252205,Chalakudy,Municipality,682301
32,Kerala,252181,Chavakkad,Municipality,682304
32,Kerala,252181,Chavakkad,Municipality,682301
32,Kerala,252249,Chengannur,Municipality,682301
32,Kerala,252249,Chengannur,Municipality,689121
32,Kerala,252242,Cherthala,Municipality,683104
32,Kerala,252242,Cherthala,Municipality,688524
32,Kerala,272900,Feroke,Municipality,683104
32,Kerala,252204,Irinjalakuda,Municipality,683104
32,Kerala,252204,Irinjalakuda,Municipality,682301
32,Kerala,252224,Kalamassery,Municipality,683104
32,Kerala,252224,Kalamassery,Municipality,682301
32,Kerala,252155,Kalpetta,Municipality,682301
32,Kerala,259707,Karunagappally,Municipality,683104
32,Kerala,252108,Kasaragod,Municipality,682304
32,Kerala,252108,Kasaragod,Municipality,682301
32,Kerala,272883,Kattappana,Municipality,683104
32,Kerala,252220,Kochi,"Municipal Corporations",682001
32,Kerala,272897,Koduvally,Municipality,682301
32,Kerala,252255,Kollam,"Municipal Corporations",691005
32,Kerala,252255,Kollam,"Municipal Corporations",691003
32,Kerala,252255,Kollam,"Municipal Corporations",691002
32,Kerala,272901,Kondotty,Municipality,682304
32,Kerala,252144,Koothuparamba,Municipality,682304
32,Kerala,252144,Koothuparamba,Municipality,682301
32,Kerala,272889,Kottarakkara,Municipality,691531
32,Kerala,252238,Kottayam,Municipality,682304
32,Kerala,252238,Kottayam,Municipality,683104
32,Kerala,252238,Kottayam,Municipality,682301
32,Kerala,252159,Koyilandy,Municipality,683104
32,Kerala,252160,Kozhikode,"Municipal Corporations",682001
32,Kerala,252160,Kozhikode,"Municipal Corporations",673001
32,Kerala,252180,Kunnamkulam,Municipality,682304
32,Kerala,252170,Malappuram,Municipality,682301
32,Kerala,252170,Malappuram,Municipality,683104
32,Kerala,252169,Manjeri,Municipality,676121
32,Kerala,272907,Mannarkad,Municipality,682301
32,Kerala,272898,Mukkom,Municipality,673602
32,Kerala,272898,Mukkom,Municipality,682301
32,Kerala,272898,Mukkom,Municipality,683104
32,Kerala,252230,Muvattupuzha,Municipality,682301
32,Kerala,252230,Muvattupuzha,Municipality,682304
32,Kerala,252259,Nedumangad,Municipality,683104
32,Kerala,252261,Neyyattinkara,Municipality,682301
32,Kerala,252261,Neyyattinkara,Municipality,683104
32,Kerala,259710,Nilambur,Municipality,683104
32,Kerala,259711,Nileshwar,Municipality,683104
32,Kerala,259711,Nileshwar,Municipality,682304
32,Kerala,259711,Nileshwar,Municipality,682301
32,Kerala,252175,Ottappalam,Municipality,682301
32,Kerala,252234,Palai,Municipality,682301
32,Kerala,272908,Pandalam,Municipality,682304
32,Kerala,272912,Parappanangadi,Municipality,682304
32,Kerala,252252,Pathanamthitta,Municipality,689668
32,Kerala,252252,Pathanamthitta,Municipality,683104
32,Kerala,272905,Pattambi,Municipality,683104
32,Kerala,272905,Pattambi,Municipality,682304
32,Kerala,272896,Payyoli,Municipality,682301
32,Kerala,252171,Perinthalmanna,Municipality,683104
32,Kerala,252171,Perinthalmanna,Municipality,682301
32,Kerala,252171,Perinthalmanna,Municipality,682304
32,Kerala,272882,Piravom,Municipality,686664
32,Kerala,252173,Ponnani,Municipality,683104
32,Kerala,252254,Punalur,Municipality,691305
32,Kerala,252174,Shoranur,Municipality,682304
32,Kerala,272911,Sulthanbathery,Municipality,682301
32,Kerala,252112,Taliparamba,Municipality,670142
32,Kerala,272904,Tanur,Municipality,676302
32,Kerala,272904,Tanur,Municipality,682301
32,Kerala,252251,Thiruvalla,Municipality,683104
32,Kerala,252251,Thiruvalla,Municipality,682301
32,Kerala,252251,Thiruvalla,Municipality,682304
32,Kerala,252260,Thiruvananthapuram,"Municipal Corporations",695583
32,Kerala,252260,Thiruvananthapuram,"Municipal Corporations",695521
32,Kerala,252260,Thiruvananthapuram,"Municipal Corporations",695033
32,Kerala,252260,Thiruvananthapuram,"Municipal Corporations",695030
32,Kerala,252260,Thiruvananthapuram,"Municipal Corporations",695010
32,Kerala,252233,Thodupuzha,Municipality,682304
32,Kerala,252227,Thrippunithura,Municipality,682301
32,Kerala,252194,Thrissur,"Municipal Corporations",682001
32,Kerala,252172,Tirur,Municipality,682304
32,Kerala,252236,Vaikom,Municipality,683104
32,Kerala,272902,Valanchery,Municipality,682304
32,Kerala,252257,Varkala,Municipality,682304
32,Kerala,272909,Wadakkanchery,Municipality,680581
32,Kerala,272909,Wadakkanchery,Municipality,682304
33,"Tamil Nadu",253002,Achampudur,"Town Panchayat",627809
33,"Tamil Nadu",252607,Adikaratti,"Town Panchayat",643003
33,"Tamil Nadu",253090,Agastheeswaram,"Town Panchayat",629701
33,"Tamil Nadu",252391,Ambur,Municipality,635802
33,"Tamil Nadu",252445,Arakandanallur,"Town Panchayat",605752
33,"Tamil Nadu",252367,Arakkonam,Municipality,631003
33,"Tamil Nadu",253076,Aralvaimozhi,"Town Panchayat",629301
33,"Tamil Nadu",252422,Arani,Municipality,632301
33,"Tamil Nadu",252854,Aranthangi,Municipality,614616
33,"Tamil Nadu",252719,Aravakurichi,"Town Panchayat",639201
33,"Tamil Nadu",252767,Ariyalur,Municipality,621704
33,"Tamil Nadu",252947,Aruppukkottai,Municipality,626101
33,"Tamil Nadu",252979,Athur,"Town Panchayat",639008
33,"Tamil Nadu",252491,Attur,Municipality,636102
33,"Tamil Nadu",252870,A.Vellalapatti,"Town Panchayat",625301
33,"Tamil Nadu",252691,Ayakudi,"Town Panchayat",624613
33,"Tamil Nadu",252718,Batlagundu,"Town Panchayat",624202
33,"Tamil Nadu",252609,Bikkatty,"Town Panchayat",643003
33,"Tamil Nadu",253074,Boothapandi,"Town Panchayat",629852
33,"Tamil Nadu",252895,Boothipuram,"Town Panchayat",625531
33,"Tamil Nadu",252895,Boothipuram,"Town Panchayat",625532
33,"Tamil Nadu",252617,Chettipalayam,"Town Panchayat",641201
33,"Tamil Nadu",252709,Chinnalapatti,"Town Panchayat",624301
33,"Tamil Nadu",252452,Chinnasalem,"Town Panchayat",606201
33,"Tamil Nadu",253068,Colachel,Municipality,629251
33,"Tamil Nadu",252605,Coonoor,Municipality,643205
33,"Tamil Nadu",252406,Denkanikottai,"Town Panchayat",635107
33,"Tamil Nadu",252656,Dhaliyur,"Town Panchayat",641109
33,"Tamil Nadu",252417,Dharmapuri,Municipality,636701
33,"Tamil Nadu",252707,Dindigul,"Municipal Corporations",624003
33,"Tamil Nadu",253064,Eraniel,"Town Panchayat",629802
33,"Tamil Nadu",252698,Eriodu,"Town Panchayat",624702
33,"Tamil Nadu",252436,Gingee,"Town Panchayat",604202
33,"Tamil Nadu",253022,Gopalasamudram,"Town Panchayat",627451
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600053
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600106
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600088
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600004
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600003
33,"Tamil Nadu",252639,Gudalur,Municipality,643205
33,"Tamil Nadu",252869,Ilayangudi,"Town Panchayat",630709
33,"Tamil Nadu",252629,Irugur,"Town Panchayat",641103
33,"Tamil Nadu",252538,Jambai,"Town Panchayat",638312
33,"Tamil Nadu",252964,Kadambur,"Town Panchayat",628714
33,"Tamil Nadu",253032,Kadayal,"Town Panchayat",629101
33,"Tamil Nadu",252982,Kanam,"Town Panchayat",628201
33,"Tamil Nadu",290455,Kangeyam,Municipality,638701
33,"Tamil Nadu",252705,Kannivadi,"Town Panchayat",624705
33,"Tamil Nadu",252589,Kannivadi,"Town Panchayat",638106
33,"Tamil Nadu",252853,Keeramangalam,"Town Panchayat",614624
33,"Tamil Nadu",252405,Kelamangalam,"Town Panchayat",635113
33,"Tamil Nadu",252577,Kilambadi,"Town Panchayat",638052
33,"Tamil Nadu",253007,Kilapavoor,"Town Panchayat",627806
33,"Tamil Nadu",253045,Killiyoor,"Town Panchayat",629171
33,"Tamil Nadu",252670,Kinathukadavu,"Town Panchayat",642109
33,"Tamil Nadu",252670,Kinathukadavu,"Town Panchayat",641202
33,"Tamil Nadu",252591,Kolathupalayam,"Town Panchayat",638661
33,"Tamil Nadu",252455,Kolathur,"Town Panchayat",636303
33,"Tamil Nadu",253042,Kollancode,Municipality,629160
33,"Tamil Nadu",252687,Komaralingam,"Town Panchayat",642204
33,"Tamil Nadu",253052,Kumarapuram,"Town Panchayat",627657
33,"Tamil Nadu",253038,Kuzhithurai,Municipality,629163
33,"Tamil Nadu",252545,Lakkampatti,"Town Panchayat",638454
33,"Tamil Nadu",252931,Mamsapuram,"Town Panchayat",626110
33,"Tamil Nadu",252793,Manalmedu,"Town Panchayat",609202
33,"Tamil Nadu",252330,Maraimalainagar,Municipality,603209
33,"Tamil Nadu",252407,Marandahalli,"Town Panchayat",636806
33,"Tamil Nadu",252454,Mecheri,"Town Panchayat",636453
33,"Tamil Nadu",253024,Moolaikaraipatti,"Town Panchayat",627354
33,"Tamil Nadu",252599,Naduvattam,"Town Panchayat",643003
33,"Tamil Nadu",253079,Nagercoil,"Municipal Corporations",629001
33,"Tamil Nadu",252733,Nangavaram,"Town Panchayat",639110
33,"Tamil Nadu",252733,Nangavaram,"Town Panchayat",639107
33,"Tamil Nadu",252701,Natham,"Town Panchayat",624401
33,"Tamil Nadu",252865,Nattarasankottai,"Town Panchayat",630556
33,"Tamil Nadu",252855,Nerkuppai,"Town Panchayat",630405
33,"Tamil Nadu",252597,"O Valley","Town Panchayat",643003
33,"Tamil Nadu",252500,Padaiveedu,"Town Panchayat",637503
33,"Tamil Nadu",253061,Padmanabhapuram,Municipality,629175
33,"Tamil Nadu",252409,Palakkodu,"Town Panchayat",636808
33,"Tamil Nadu",252552,Pallapalayam,"Town Panchayat",639002
33,"Tamil Nadu",252633,Pallapalayam,"Town Panchayat",638116
33,"Tamil Nadu",252506,Pallipalayam,Municipality,638008
33,"Tamil Nadu",252484,Papparapatti,"Town Panchayat",637501
33,"Tamil Nadu",252574,Pasur,"Town Panchayat",638154
33,"Tamil Nadu",252717,Pattiveeranpatti,"Town Panchayat",624211
33,"Tamil Nadu",252388,Pennathur,"Town Panchayat",632058
33,"Tamil Nadu",252806,Peralam,"Town Panchayat",609405
33,"Tamil Nadu",252762,Perambalur,Municipality,621212
33,"Tamil Nadu",252902,Periyakulam,Municipality,625601
33,"Tamil Nadu",252671,"Periya Negamam","Town Panchayat",642120
33,"Tamil Nadu",252350,Pernambut,Municipality,635810
33,"Tamil Nadu",252551,Pethampalayam,"Town Panchayat",638116
33,"Tamil Nadu",252490,Pethanaickenpalayam,"Town Panchayat",636109
33,"Tamil Nadu",252730,"P.J. Cholapuram","Town Panchayat",639102
33,"Tamil Nadu",252458,P.N.Patti,"Town Panchayat",636402
33,"Tamil Nadu",252674,Pollachi,Municipality,642002
33,"Tamil Nadu",252674,Pollachi,Municipality,642003
33,"Tamil Nadu",252674,Pollachi,Municipality,642001
33,"Tamil Nadu",252759,Poolambadi,"Town Panchayat",621110
33,"Tamil Nadu",300381,Pugalur,Municipality,621313
33,"Tamil Nadu",252990,Puliangudi,Municipality,627855
33,"Tamil Nadu",252723,"Punjai Thottakurichi","Town Panchayat",639113
33,"Tamil Nadu",253041,Puthukkadai,"Town Panchayat",629171
33,"Tamil Nadu",252510,R.Pudupatti,"Town Panchayat",637407
33,"Tamil Nadu",252474,Salem,"Municipal Corporations",636001
33,"Tamil Nadu",252473,Sankari,Municipality,637301
33,"Tamil Nadu",253009,Sankarnagar,"Town Panchayat",627357
33,"Tamil Nadu",252986,Sathankulam,"Town Panchayat",628704
33,"Tamil Nadu",252513,Seerapalli,"Town Panchayat",637406
33,"Tamil Nadu",252716,Sevugampatti,"Town Panchayat",624211
33,"Tamil Nadu",252598,Sholur,"Town Panchayat",643003
33,"Tamil Nadu",252987,Sivagiri,"Town Panchayat",627757
33,"Tamil Nadu",252299,Sriperumbudur,Municipality,602105
33,"Tamil Nadu",252976,Srivaikuntam,"Town Panchayat",628601
33,"Tamil Nadu",252632,Sulur,"Town Panchayat",641402
33,"Tamil Nadu",252319,Tambaram,"Municipal Corporations",600046
33,"Tamil Nadu",252901,Thamaraikulam,"Town Panchayat",625605
33,"Tamil Nadu",252833,Thanjavur,"Municipal Corporations",613009
33,"Tamil Nadu",252466,Tharamangalam,Municipality,636502
33,"Tamil Nadu",252472,Thevur,"Town Panchayat",637104
33,"Tamil Nadu",253071,Thingalnagar,"Town Panchayat",629802
33,"Tamil Nadu",252824,Thirunageswaram,"Town Panchayat",612204
33,"Tamil Nadu",252814,Thiruppanandal,"Town Panchayat",612504
33,"Tamil Nadu",252991,Thiruvengadam,"Town Panchayat",627719
33,"Tamil Nadu",253059,Thiruvithancode,"Town Panchayat",629174
33,"Tamil Nadu",252754,Thuvakudi,Municipality,620015
33,"Tamil Nadu",252375,Timiri,"Town Panchayat",632512
33,"Tamil Nadu",252502,Tiruchengode,Municipality,637211
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620001
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620002
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620003
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620027
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620020
33,"Tamil Nadu",252749,Tiruchirappalli,"Municipal Corporations",620022
33,"Tamil Nadu",252683,Udumalpet,Municipality,642126
33,"Tamil Nadu",252884,Usilampatti,Municipality,625532
33,"Tamil Nadu",252411,Uthangarai,"Town Panchayat",635207
33,"Tamil Nadu",252392,Uthayendram,"Town Panchayat",635754
33,"Tamil Nadu",253003,"Vadakarai Keezhpadugai","Town Panchayat",627812
33,"Tamil Nadu",252803,Valangaiman,"Town Panchayat",612804
33,"Tamil Nadu",252836,Vallam,"Town Panchayat",613403
33,"Tamil Nadu",252456,Veerakkalpudur,"Town Panchayat",636454
33,"Tamil Nadu",252800,Velankanni,"Town Panchayat",611111
33,"Tamil Nadu",252587,Vellakoil,Municipality,638111
33,"Tamil Nadu",252664,Vellalur,"Town Panchayat",625109
33,"Tamil Nadu",252381,Vellore,"Municipal Corporations",632001
33,"Tamil Nadu",252381,Vellore,"Municipal Corporations",632004
33,"Tamil Nadu",253054,Verkilambi,"Town Panchayat",629166
33,"Tamil Nadu",253015,Vikramasingapuram,Municipality,627425
27,Maharashtra,300383,Akluj,Municipality,413101
27,Maharashtra,251521,Alandi,Municipality,412105
27,Maharashtra,251328,Amravati,"Municipal Corporations",444604
27,Maharashtra,251328,Amravati,"Municipal Corporations",444606
27,Maharashtra,251328,Amravati,"Municipal Corporations",444602
27,Maharashtra,300382,Angar,"Town Panchayat",413214
27,Maharashtra,276366,Arjuni,"Town Panchayat",441807
27,Maharashtra,251428,Aurangabad,"Municipal Corporations",431001
27,Maharashtra,251576,Barshi,Municipality,413401
27,Maharashtra,276283,Bhamragad,"Town Panchayat",442710
27,Maharashtra,259697,Bhokar,Municipality,413739
27,Maharashtra,251422,Bhokardan,Municipality,431114
27,Maharashtra,251567,Bhum,Municipality,413504
27,Maharashtra,251290,Bhusawal,Municipality,425201
27,Maharashtra,276329,Chamorshi,"Town Panchayat",442603
27,Maharashtra,276634,Chikhaldara,Municipality,444807
27,Maharashtra,251304,Chikhli,Municipality,443201
27,Maharashtra,251389,Darwha,Municipality,445202
27,Maharashtra,276277,Deola,"Town Panchayat",423102
27,Maharashtra,276363,Deori,"Town Panchayat",441902
27,Maharashtra,251306,"Deulgaon Raja",Municipality,443204
27,Maharashtra,276284,Dhanora,"Town Panchayat",442606
27,Maharashtra,251293,Dharangaon,Municipality,423601
27,Maharashtra,251293,Dharangaon,Municipality,425105
27,Maharashtra,251583,Dudhani,Municipality,413220
27,Maharashtra,276353,Fulambri,"Town Panchayat",431111
27,Maharashtra,251432,Gangapur,Municipality,431002
27,Maharashtra,251432,Gangapur,Municipality,431109
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400018
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400016
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400014
27,Maharashtra,251488,"Greater Mumbai","Municipal Corporations",400011
